id,name,type,desc,atk,def,level,race,attribute,scale,archetype,linkval,linkmarkers,image_url,image_url_small,ban_ocg,staple,views,upvotes,downvotes,ocg_date,has_effect
3072077,Return Zombie,Effect Monster,During your Standby Phase: You can pay 500 Life Points; add this card from your Graveyard to your hand. You must have no cards in your hand to activate and to resolve this effect.,1000.0,1600.0,4.0,Zombie,DARK,,,,,https://images.ygoprodeck.com/images/cards/3072077.jpg,https://images.ygoprodeck.com/images/cards_small/3072077.jpg,,,14219,3,5,2004-03-11,1
27174286,Return from the Different Dimension,Trap Card,"Pay half your Life Points; Special Summon as many of your banished monsters as possible. During the End Phase, banish all monsters that were Special Summoned by this effect.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/27174286.jpg,https://images.ygoprodeck.com/images/cards_small/27174286.jpg,Banned,,102498,14,0,2004-08-05,1
19827717,Return of the Doomed,Spell Card,Discard 1 Monster Card from your hand to the Graveyard. Return 1 of your monsters destroyed and sent to your Graveyard as a result of battle during this turn to your hand at the end of this turn.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/19827717.jpg,https://images.ygoprodeck.com/images/cards_small/19827717.jpg,,,102756,0,0,2001-04-19,1
6853254,Return of the Dragon Lords,Spell Card,"Target 1 Level 7 or 8 Dragon monster in your GY; Special Summon it. If a Dragon monster(s) you control would be destroyed by battle or card effect, you can banish this card from your GY instead.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/6853254.jpg,https://images.ygoprodeck.com/images/cards_small/6853254.jpg,,,1789763,21,6,2016-02-06,1
61466310,Return of the Monarchs,Spell Card,"You cannot Special Summon monsters from the Extra Deck. When you Tribute Summon a monster: You can activate 1 of these effects;
● Add, from your Deck to your hand, 1 monster with 2400 ATK and 1000 DEF with a different name from that Tribute Summoned monster.
● Add, from your Deck to your hand, 1 monster with 2800 ATK and 1000 DEF with a different name from that Tribute Summoned monster.
The Tribute Summoned monster must be face-up on the field to activate and to resolve this effect. You can only use this effect of ""Return of the Monarchs"" once per turn.",,,,Continuous,,,Monarch,,,https://images.ygoprodeck.com/images/cards/61466310.jpg,https://images.ygoprodeck.com/images/cards_small/61466310.jpg,,,215950,2,3,2013-07-20,1
39387565,Return of the Red-Eyes,Trap Card,"If you control a ""Red-Eyes"" monster, except ""Red-Eyes B. Chick"": You can target 1 Normal Monster in your Graveyard; Special Summon it. If this card in your possession is destroyed by an opponent's card effect and sent to your Graveyard: You can target 1 ""Red-Eyes"" monster in your Graveyard, except ""Red-Eyes B. Chick""; Special Summon it. You can only use each effect of ""Return of the Red-Eyes"" once per turn.",,,,Continuous,,,Red-Eyes,,,https://images.ygoprodeck.com/images/cards/39387565.jpg,https://images.ygoprodeck.com/images/cards_small/39387565.jpg,,,269770,11,3,2015-04-25,1
46874015,Return of the Six Samurai,Trap Card,"Target 1 ""Six Samurai"" monster in your GY; Special Summon that target. Destroy it during the End Phase of this turn.",,,,Normal,,,Six Samurai,,,https://images.ygoprodeck.com/images/cards/46874015.jpg,https://images.ygoprodeck.com/images/cards_small/46874015.jpg,,,85128,0,1,2006-11-16,1
91742238,Return of the Zombies,Trap Card,"Banish 1 Zombie monster on the field, then Special Summon 1 Zombie monster from the GY of the player who controlled it, to their field, in Defense Position. If this card is in your GY: You can shuffle 1 of your banished Zombie monsters into the Deck, and if you do, Set this card, but banish it when it leaves the field. You can only use each effect of ""Return of the Zombies"" once per turn.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/91742238.jpg,https://images.ygoprodeck.com/images/cards_small/91742238.jpg,,,63409,6,2,2018-09-22,1
24892828,Returned of the Tistina,Effect Monster,"If this card is in your hand: You can target 1 ""Tistina"" monster you control, except ""Returned of the Tistina""; Special Summon this card, and if you do, its Level becomes that targeted monster's Level. If this card is in your GY: You can target 1 Aqua Xyz Monster you control; attach this card to it as material. You can only use each effect of ""Returned of the Tistina"" once per turn.",500.0,500.0,2.0,Aqua,FIRE,,Tistina,,,https://images.ygoprodeck.com/images/cards/24892828.jpg,https://images.ygoprodeck.com/images/cards_small/24892828.jpg,,,12484,0,0,,1
18319762,Revealer of the Ice Barrier,Effect Monster,"While you control another ""Ice Barrier"" monster, your opponent cannot Tribute Summon. You can only use each of the following effects of ""Revealer of the Ice Barrier"" once per turn. You can discard 1 card; Special Summon 1 ""Ice Barrier"" Tuner from your Deck, also you cannot Special Summon monsters for the rest of this turn, except WATER monsters. If you would discard, or send a card(s) from your hand to the GY, to activate an ""Ice Barrier"" monster's effect, you can banish this card from your GY instead of 1 of those cards.",1700.0,1000.0,4.0,Spellcaster,WATER,,Ice Barrier,,,https://images.ygoprodeck.com/images/cards/18319762.jpg,https://images.ygoprodeck.com/images/cards_small/18319762.jpg,,,128930,3,0,2020-11-21,1
7986397,Revendread Evolution,Spell Card,"This card can be used to Ritual Summon any ""Vendread"" Ritual Monster from your hand or GY. You must also Tribute monsters from your hand or field, and/or send 1 ""Vendread"" monster from your Deck to the GY, whose total Levels equal the Level of the Ritual Monster you Ritual Summon. The Ritual Summoned monster is destroyed during the End Phase of the next turn. You can only activate 1 ""Revendread Evolution"" per turn.",,,,Ritual,,,Vendread,,,https://images.ygoprodeck.com/images/cards/7986397.jpg,https://images.ygoprodeck.com/images/cards_small/7986397.jpg,,,90204,3,0,2018-09-08,1
34093683,Revendread Executor,Ritual Effect Monster,"You can Ritual Summon this card with any ""Vendread"" Ritual Spell. This card's name becomes ""Revendread Slayer"" while on the field. While this Ritual Summoned card is on the field, your opponent cannot target cards you control with card effects, except this card. If this Ritual Summoned card is destroyed by battle, or is destroyed by an opponent's card effect while in its owner's Monster Zone: You can add 1 ""Vendread"" card from your Deck to your hand. You can only use this effect of ""Revendread Executor"" once per turn.",3000.0,0.0,8.0,Zombie,DARK,,Vendread,,,https://images.ygoprodeck.com/images/cards/34093683.jpg,https://images.ygoprodeck.com/images/cards_small/34093683.jpg,,,73929,3,0,2018-09-08,1
94666032,Revendread Origin,Spell Card,"This card can be used to Ritual Summon any ""Vendread"" Ritual Monster from your hand or GY. You must also Tribute monsters from your hand or field, and/or banish Zombie monsters from your GY, whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon. If ""Revendread Slayer(s)"" you control would be destroyed by battle or card effect, you can banish this card from your GY instead.",,,,Ritual,,,Vendread,,,https://images.ygoprodeck.com/images/cards/94666032.jpg,https://images.ygoprodeck.com/images/cards_small/94666032.jpg,,,93713,3,1,2017-09-09,1
4388680,Revendread Slayer,Ritual Effect Monster,"You can Ritual Summon this card with any ""Vendread"" Ritual Spell. Once per battle, if this card battles an opponent's monster, during damage calculation (Quick Effect): You can banish 1 Zombie monster from your GY; this card gains 300 ATK. If this Ritual Summoned card is sent to the GY: You can add 1 Ritual Spell from your Deck to your hand, and if you do, send 1 ""Vendread"" monster from your Deck to the GY. You can only use this effect of ""Revendread Slayer"" once per turn.",2400.0,0.0,6.0,Zombie,DARK,,Vendread,,,https://images.ygoprodeck.com/images/cards/4388680.jpg,https://images.ygoprodeck.com/images/cards_small/4388680.jpg,,,114272,10,3,2017-09-09,1
51686645,Revenge Rally,Trap Card,"Target 1 face-up monster your opponent controls; equip this card to that target. It gains 500 ATK/DEF. If this card is sent to the GY because the equipped monster has left the field: Draw 1 card, or if you activated this card this turn, draw 2 cards then discard 1 card, instead. You can only use this effect of ""Revenge Rally"" once per turn.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/51686645.jpg,https://images.ygoprodeck.com/images/cards_small/51686645.jpg,,,6451,5,2,2019-12-21,1
5990062,Reversal Quiz,Spell Card,"Send all cards in your hand and on your side of the field to the Graveyard. Call the type of card (Spell, Trap, or Monster) on top of your Deck. If you call it right, exchange your current Life Points with your opponent's current ones.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/5990062.jpg,https://images.ygoprodeck.com/images/cards_small/5990062.jpg,,,79557,6,0,2002-05-16,1
36690018,Reversal of Fate,Trap Card,"Select 1 ""Arcana Force"" monster you control. That monster's effect is now treated as the opposite coin toss result.",,,,Normal,,,Arcana Force,,,https://images.ygoprodeck.com/images/cards/36690018.jpg,https://images.ygoprodeck.com/images/cards_small/36690018.jpg,,,34979,3,2,2008-02-23,1
94950218,Reverse Breaker,Spell Card,"Equip only to a ""Utopia"" monster. When the equipped monster declares an attack: Target 1 Spell/Trap Card your opponent controls; destroy that target. Your opponent cannot activate Spell/Trap Cards in response to this effect's activation.",,,,Equip,,,Utopia,,,https://images.ygoprodeck.com/images/cards/94950218.jpg,https://images.ygoprodeck.com/images/cards_small/94950218.jpg,,,30370,3,0,2014-02-15,1
90640901,Reverse Buster,Effect Monster,"This card can only attack face-down Defense Position monsters. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. If this card attacked a face-down Defense Position monster, at the start of the Damage Step: You can destroy that face-down monster.",1500.0,0.0,4.0,Fiend,LIGHT,,,,,https://images.ygoprodeck.com/images/cards/90640901.jpg,https://images.ygoprodeck.com/images/cards_small/90640901.jpg,,,16192,2,0,2011-11-19,1
94156050,Reverse Glasses,Trap Card,"Halve the ATK of all face-up monsters currently on the field, until the End Phase.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/94156050.jpg,https://images.ygoprodeck.com/images/cards_small/94156050.jpg,,,15714,2,0,2013-04-20,1
67248304,Reverse Jar,Flip Effect Monster,"FLIP: Change as many other monsters on the field as possible to face-down Defense Position, then, return as many face-up Spells/Traps as possible from the field to the hand, then, each player can Set Spells/Traps from their hand, up to the number returned to their own hand by this effect. You can only use this effect of ""Reverse Jar"" once per turn.",800.0,900.0,3.0,Rock,EARTH,,Jar,,,https://images.ygoprodeck.com/images/cards/67248304.jpg,https://images.ygoprodeck.com/images/cards_small/67248304.jpg,,,13191,2,1,2022-01-15,1
93775296,Reverse Reuse,Trap Card,"Target up to 2 Flip monsters in your Graveyard; Special Summon them to your opponent's side of the field, in face-up or face-down Defense Position.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/93775296.jpg,https://images.ygoprodeck.com/images/cards_small/93775296.jpg,,,15988,3,0,2015-05-16,1
77622396,Reverse Trap,Trap Card,"Until the End Phase, all effects that add or subtract ATK or DEF are reversed. (Additions now subtract, and subtractions now add, instead. Multiplications and divisions, including halving/doubling, are not affected.)",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/77622396.jpg,https://images.ygoprodeck.com/images/cards_small/77622396.jpg,,,29523,2,1,1999-07-05,1
18302224,Reverse of Neos,Spell Card,"Activate only when a face-up ""Neos"" Fusion Monster you control is destroyed. Special Summon 1 ""Elemental Hero Neos"" from your Deck in Attack Position. It gains 1000 ATK and is destroyed during the End Phase of this turn.",,,,Quick-Play,,,Elemental HERO,,,https://images.ygoprodeck.com/images/cards/18302224.jpg,https://images.ygoprodeck.com/images/cards_small/18302224.jpg,,,41030,5,0,2007-05-12,1
45702357,Reversible Beetle,Effect Monster,"FLIP: Shuffle this card, and any face-up monsters in its column, into the Deck(s).
If this card is Normal or Special Summoned: Change this card, and any monsters in its column, to face-down Defense Position. You can only use each effect of ""Reversible Beetle"" once per turn.",1100.0,1500.0,3.0,Insect,EARTH,,,,,https://images.ygoprodeck.com/images/cards/45702357.jpg,https://images.ygoprodeck.com/images/cards_small/45702357.jpg,,,10945,2,0,2019-04-13,1
93912845,Revival Gift,Trap Card,"Select 1 Tuner monster from your Graveyard and Special Summon it. Its effects are negated. Special Summon 2 ""Gift Fiend Tokens"" (Fiend-Type/DARK/Level 3/ATK 1500/DEF 1500) to your opponent's side of the field.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/93912845.jpg,https://images.ygoprodeck.com/images/cards_small/93912845.jpg,,,38371,0,2,2008-07-19,1
87347365,Revival Golem,Effect Monster,"The effect of ""Revival Golem"" can only be used once per turn. When this card is sent from your Deck to the Graveyard: Activate 1 of these effects.
● Special Summon this card from the Graveyard.
● Add this card from the Graveyard to your hand.",100.0,2100.0,4.0,Rock,EARTH,,,,,https://images.ygoprodeck.com/images/cards/87347365.jpg,https://images.ygoprodeck.com/images/cards_small/87347365.jpg,,,78273,3,0,2013-05-18,1
31709826,Revival Jam,Effect Monster,When this card is destroyed by battle and sent to the Graveyard: You can pay 1000 Life Points; Special Summon it in face-up Defense Position during your next turn's Standby Phase.,1500.0,500.0,4.0,Aqua,WATER,,Slime,,,https://images.ygoprodeck.com/images/cards/31709826.jpg,https://images.ygoprodeck.com/images/cards_small/31709826.jpg,,,163152,13,5,2001-04-19,1
